id,username,price,likes,size,brand,title,img_link,link,scrap_date
4189911023,ibrahim_bms916,50.0,0,S,Nike,Jogging Nike running ,https://images1.vinted.net/t/01_01770_fBV1cVrZ1ZE76mjmK2YWwiks/310x430/1709742574.jpeg?s=8d3a7c2e08ab3372e0af6e3346987229f72ee11e,https://www.vinted.fr/items/4189911023-jogging-nike-running?referrer=catalog,2024-03-06 16:41:42
4189906473,chloee77chloe,15.0,0,S / 36 / 8,Nike,Legging Nike ,https://images1.vinted.net/t/01_00c6e_w863m3Az92rWhe4C8NuAHfzh/310x430/1709742522.jpeg?s=168c292615f18d94ebef354be4e8a0d49b45f4a0,https://www.vinted.fr/items/4189906473-legging-nike?referrer=catalog,2024-03-06 16:41:42
4189893223,lizeno,10.0,1,S / 36 / 8,Nike,Legging Nike ,https://images1.vinted.net/t/03_0242f_8LiqmvpjdpEXJpbuQrgDBZut/310x430/1709742373.jpeg?s=30ec804d07bbcc495fdca4dc2b55d666ff4930be,https://www.vinted.fr/items/4189893223-legging-nike?referrer=catalog,2024-03-06 16:41:42
4189892578,louna231019,10.0,1,XS / 34 / 6,Nike,jogging nike ,https://images1.vinted.net/t/01_01ec6_vDpENLXjLZuXsDrj5N1zGm3t/310x430/1709742366.jpeg?s=d087a650120aad60a7ffa43ea04ec0c23864c65f,https://www.vinted.fr/items/4189892578-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189891828,thomasdu61,10.0,0,S,Nike,Legging nike ,https://images1.vinted.net/t/03_00a9b_jxC1ftAt4kesjtc4uqQaPEif/310x430/1709742357.jpeg?s=ba3059dfd0f17cacd2d2fcef9f97072ea5201b5c,https://www.vinted.fr/items/4189891828-legging-nike?referrer=catalog,2024-03-06 16:41:42
4189888101,maissane73,10.0,0,S / 36 / 8,Nike,Jogging nike rouge,https://images1.vinted.net/t/02_01b9c_EE8XVzpnEvLERi3QVkdt1FTo/310x430/1709742314.jpeg?s=7e1954b23a624b4c10c00bfbf09f4eae56f301fa,https://www.vinted.fr/items/4189888101-jogging-nike-rouge?referrer=catalog,2024-03-06 16:41:42
4189881308,melissa2078,10.0,0,13 ans / 158 cm,Nike,Jogging nike,https://images1.vinted.net/t/01_00329_k9baTp2rDswSJEnkqwSvR7n9/310x430/1709742237.jpeg?s=aafbc9f0081c0db31824fa033719982625a98e5a,https://www.vinted.fr/items/4189881308-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189871086,alex1815,79.0,0,M,Nike,Ensemble Nike Club Fleece marron / chocolat - M,https://images1.vinted.net/t/01_01b35_zwxq3s8JenB97brPtHfMTjW1/310x430/1709742124.jpeg?s=b3a65f60dbb034460aa1682f1983efbb21145e21,https://www.vinted.fr/items/4189871086-ensemble-nike-club-fleece-marron-chocolat-m?referrer=catalog,2024-03-06 16:41:42
4189868918,maissane73,10.0,0,S / 36 / 8,Nike,Jogging gris Nike,https://images1.vinted.net/t/03_0099d_5C8kN875aRmhg9qvc64LVdun/310x430/1709742099.jpeg?s=34df5d369d3d34ab7e68e07775717df909ea3972,https://www.vinted.fr/items/4189868918-jogging-gris-nike?referrer=catalog,2024-03-06 16:41:42
4189864646,babuss,56.0,0,S / 36 / 8,Nike,Ensemble Nike Gris Sportwear Club Flecce Femme,https://images1.vinted.net/t/01_0103d_RGbkvgEzdRrhmDMyGfrj7AWn/310x430/1709742052.jpeg?s=dacdec455722a9a3eaa3b5f8f28831f1100759f9,https://www.vinted.fr/items/4189864646-ensemble-nike-gris-sportwear-club-flecce-femme?referrer=catalog,2024-03-06 16:41:42
4189856624,babuss,53.0,1,XS,Nike,Ensemble Nike Noir Sportwear Club Fleece,https://images1.vinted.net/t/03_0103c_y9RWeuMrMf5YH3nWgBR5dBBf/310x430/1709741960.jpeg?s=04d6c5b77d535a1951f70cbe2387f5b72b661a00,https://www.vinted.fr/items/4189856624-ensemble-nike-noir-sportwear-club-fleece?referrer=catalog,2024-03-06 16:41:42
4189842155,pilot95380,14.0,0,13 ans / 158 cm,Nike,Jogging Nike ,https://images1.vinted.net/t/02_02295_iBwhdftmjb34nmATnFcQSsHY/310x430/1709741797.jpeg?s=406bc6afaabccd3c94286fcb41d9a1a74d3e5bed,https://www.vinted.fr/items/4189842155-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189812847,wolfalpha,20.0,0,M,Nike,Jogging Nike Gris Noir 🩶🖤,https://images1.vinted.net/t/03_01a01_XcdaLB68duKC1Mw4N3z1vP3x/310x430/1709741466.jpeg?s=2f6e6bb44f60efeefe4d0197540e929130627063,https://www.vinted.fr/items/4189812847-jogging-nike-gris-noir?referrer=catalog,2024-03-06 16:41:42
4189798613,sarahgravillet538294,5.0,0,S / 36 / 8,Nike,Legging de sport Nike,https://images1.vinted.net/t/03_00e97_TqjWtqDoNAQgJc39FWiezRvq/310x430/1709741304.jpeg?s=12baa3706f65b7d434745837c1de73cafdf45e23,https://www.vinted.fr/items/4189798613-legging-de-sport-nike?referrer=catalog,2024-03-06 16:41:42
4189770727,siciliaa123,6.0,2,M / 38 / 10,Nike,Legging sport Nike ,https://images1.vinted.net/t/02_00be1_nY6kVihumvNs36HaPBXsDeFY/310x430/1709740984.jpeg?s=5925e28344655e4560c2b7b044fcaaf472cff54d,https://www.vinted.fr/items/4189770727-legging-sport-nike?referrer=catalog,2024-03-06 16:41:42
4189749563,epr98,35.0,1,XS / 34 / 6,Nike,Jogging Nike ,https://images1.vinted.net/t/02_0256d_WPuq9G91Exp4ccXGHWqLSmju/310x430/1709740738.jpeg?s=80d18a1335acb357984d14c573a5fc6d46429157,https://www.vinted.fr/items/4189749563-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189746422,luciegffe,10.0,0,XS / 34 / 6,Nike,Legging NIKE kaki,https://images1.vinted.net/t/02_00477_NuXjzUQwSR6Mov7XGsy1MgVd/310x430/1709740702.jpeg?s=a65feb9bb88f72bcfc8fa64647baf5f1e5028dd5,https://www.vinted.fr/items/4189746422-legging-nike-kaki?referrer=catalog,2024-03-06 16:41:42
4189734742,manoumapa,8.0,1,14 ans / 164 cm,Nike,Survêtement sport 14 ans,https://images1.vinted.net/t/01_010f2_HN4RK9gZ6KQRo6oNCcq7UWqL/310x430/1709740566.jpeg?s=343b2f9d46753f5762739d4aa51a6d497c8b390e,https://www.vinted.fr/items/4189734742-survetement-sport-14-ans?referrer=catalog,2024-03-06 16:41:42
4189727231,lenny86,15.0,0,M / 38 / 10,Nike,Nike sportlegging monogram M,https://images1.vinted.net/t/01_00c20_xgFt15B4D73Tb71SADmowqpc/310x430/1709740479.jpeg?s=9abd8b2ab86faab784eb503cb7ea20d74f2a8754,https://www.vinted.fr/items/4189727231-nike-sportlegging-monogram-m?referrer=catalog,2024-03-06 16:41:42
4189719963,kickbackfred,15.0,0,M / 38 / 10,Nike,Legging Running Nike taille m TBE,https://images1.vinted.net/t/03_01cca_1Hkf9L8rSPfKDhFkvZHQXnUN/310x430/1709740395.jpeg?s=5c77c07ea84dea76b7e026321d559a253eca9efc,https://www.vinted.fr/items/4189719963-legging-running-nike-taille-m-tbe?referrer=catalog,2024-03-06 16:41:42
4189714657,collectif65k,50.0,1,M,Nike,Bas de survêtement Celtic Glasgow Nike ,https://images1.vinted.net/t/01_021c5_pn9nLofVxAcSjFmg4PCcaX7m/310x430/1709740334.jpeg?s=db9c54503e63e925c3db906cccac9217120edbcb,https://www.vinted.fr/items/4189714657-bas-de-survetement-celtic-glasgow-nike?referrer=catalog,2024-03-06 16:41:42
4189711915,manalex86440,20.0,1,S / 36 / 8,Nike,legging nike ,https://images1.vinted.net/t/01_021d1_v9SbvBpTGyVgyXcMifJHvgoV/310x430/1709740303.jpeg?s=8153b09418373118de36eb8bc6acf5a1ed20371c,https://www.vinted.fr/items/4189711915-legging-nike?referrer=catalog,2024-03-06 16:41:42
4189711260,hannaa_1,90.0,1,S / 36 / 8,Nike,ensemble nike blanc,https://images1.vinted.net/t/01_00d6a_Pr7kuDjbANxYntNVG7gDHEnx/310x430/1709740295.jpeg?s=283ab35d1d8e8e9f44b3cbdf20daef032a6aff19,https://www.vinted.fr/items/4189711260-ensemble-nike-blanc?referrer=catalog,2024-03-06 16:41:42
4189708468,tess14350,20.0,3,XS / 34 / 6,Nike,Pantalon jogging Nike ,https://images1.vinted.net/t/03_025b3_Fv88nXdtEBWCdLnRibxTtmxL/310x430/1709740263.jpeg?s=11fb9fa5295baa609613d00e583807268235922f,https://www.vinted.fr/items/4189708468-pantalon-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189669999,binesab8,15.0,5,M / 38 / 10,Nike,Jogging noir nike ,https://images1.vinted.net/t/01_00e6e_xShWzX3eKDqqsxaUKJPz6TCR/310x430/1709739818.jpeg?s=dc3a1090e3cfed4044f8aec257978cd7d98129d2,https://www.vinted.fr/items/4189669999-jogging-noir-nike?referrer=catalog,2024-03-06 16:41:42
4189663845,elodiehervee,5.0,1,XS / 34 / 6,Nike,Legging Nike  ,https://images1.vinted.net/t/01_006f0_sTqPv1pdaBV2Y5qwtkq9wjya/310x430/1709739746.jpeg?s=d64f3890a33848f25e05ac22168476c6548d9522,https://www.vinted.fr/items/4189663845-legging-nike?referrer=catalog,2024-03-06 16:41:42
4189660874,binesab8,15.0,3,S / 36 / 8,Nike,Jogging gris nike ,https://images1.vinted.net/t/03_02232_ZSpzkUvydxfVTVoURV8ARZMY/310x430/1709739711.jpeg?s=07744da68d9e4f28a742a9de9bc7e06a68c2e7a2,https://www.vinted.fr/items/4189660874-jogging-gris-nike?referrer=catalog,2024-03-06 16:41:42
4189655766,moha.yhy,25.0,8,M,Nike,Running bas,https://images1.vinted.net/t/03_00c71_ArfdrC8Ti3JvtsPi24jepjT2/310x430/1709739653.jpeg?s=90b88c973b85b73ae96ed2cdafc4225ee8e21a54,https://www.vinted.fr/items/4189655766-running-bas?referrer=catalog,2024-03-06 16:41:42
4189647026,ibmn13,5.0,5,15 ans / 170 cm,Nike,Pantalon jogging ,https://images1.vinted.net/t/02_02474_eN758eJMSUEqoKrRY6UMzbvW/310x430/1709739551.jpeg?s=9407f3ef250500ac042b60cd605e74cd435f3326,https://www.vinted.fr/items/4189647026-pantalon-jogging?referrer=catalog,2024-03-06 16:41:42
4189639325,wassim86353,20.0,1,S / 36 / 8,Nike,Jogging PSG,https://images1.vinted.net/t/01_00166_7Ce4EqHzo2RqWsSBTBKHYXU6/310x430/1709739462.jpeg?s=ab67001db41352d5368c71901f350a0ba0f999f1,https://www.vinted.fr/items/4189639325-jogging-psg?referrer=catalog,2024-03-06 16:41:42
4189634108,aledlvh,15.0,14,XS / 34 / 6,Nike,Jogging training gris XS Nike,https://images1.vinted.net/t/01_003df_taqLmRn8KhysWh3sm9UP6Y6o/310x430/1709739404.jpeg?s=82911fe3a5d75374c8c7a795d5a4f2ba790cbfa1,https://www.vinted.fr/items/4189634108-jogging-training-gris-xs-nike?referrer=catalog,2024-03-06 16:41:42
4189619767,moi28700,10.0,0,M,Nike,Jogging nike Chelsea ,https://images1.vinted.net/t/03_021ec_8VyXhDa8cWqfg6NNrTVF5VB8/310x430/1709739236.jpeg?s=2bea7d5542f285e0296adfdcf0421e1d7c93e733,https://www.vinted.fr/items/4189619767-jogging-nike-chelsea?referrer=catalog,2024-03-06 16:41:42
4189607426,alexandra173019,7.0,0,S / 36 / 8,Nike,Bas jogging femme Nike,https://images1.vinted.net/t/01_003af_WgoiUTEsh6b6hrM14XVWsfSi/310x430/1709739092.jpeg?s=3e8bf2bf8e9e958afe7889cd2fecfaa4383214bc,https://www.vinted.fr/items/4189607426-bas-jogging-femme-nike?referrer=catalog,2024-03-06 16:41:42
4189595940,jordan_bsx,30.0,2,M,Nike,Ensemble nike ,https://images1.vinted.net/t/03_007c4_ZmcYhfT9HZtqGozTiSWuFwKW/310x430/1709738956.jpeg?s=3952f74dd2ae11e2eb42b1ea3546ecc327071a7e,https://www.vinted.fr/items/4189595940-ensemble-nike?referrer=catalog,2024-03-06 16:41:42
4189563292,justine-ptr,10.0,4,S / 36 / 8,Nike,Legging Nike ,https://images1.vinted.net/t/01_01af2_PPVdXNGgW82y4DpjuogC87QN/310x430/1709738570.jpeg?s=1ef28aad7a5e95aebd469e0c47cc70d54159e186,https://www.vinted.fr/items/4189563292-legging-nike?referrer=catalog,2024-03-06 16:41:42
4189557066,arboc174190,37.6,0,S,Nike,Maillot équipe de France ,https://images1.vinted.net/t/02_00304_nRhN3Q9U4EB6FALEbbY224Yv/310x430/1709738496.jpeg?s=1e26531b97a2b86bca5c3fbbff4f6539ff6eb3dc,https://www.vinted.fr/items/4189557066-maillot-equipe-de-france?referrer=catalog,2024-03-06 16:41:42
4189557013,adrianmitrus,6.0,2,S / 36 / 8,Nike,Jogging Nike gris taille S,https://images1.vinted.net/t/02_0039c_QaXjtcdTEsWQWigpZGnym3UR/310x430/1709738496.jpeg?s=5e8b609f47a15376907419af22c535b8123cf768,https://www.vinted.fr/items/4189557013-jogging-nike-gris-taille-s?referrer=catalog,2024-03-06 16:41:42
4189555405,elodiejji,20.0,15,M / 38 / 10,Nike,Pantalon jogging femme fleece ,https://images1.vinted.net/t/03_007b2_W7VEKEESSf4L3LxJUcMNgBNV/310x430/1709738476.jpeg?s=bb4764b9106fe526dce15484a92b879550b2a5de,https://www.vinted.fr/items/4189555405-pantalon-jogging-femme-fleece?referrer=catalog,2024-03-06 16:41:42
4189543111,sandrine7837,15.0,1,14 ans / 164 cm,Nike,Ensemble de jogging ,https://images1.vinted.net/t/02_02406_CHv3bYKsQStiC8HEzWPtdg4k/310x430/1709738332.jpeg?s=6eeea4aaee6e7f0ebdc076a39e6a2452f2e34fdc,https://www.vinted.fr/items/4189543111-ensemble-de-jogging?referrer=catalog,2024-03-06 16:41:42
4189534863,zentew,35.0,1,15 ans / 170 cm,Nike,Nike tech ,https://images1.vinted.net/t/03_00eff_LEW7zRswkkUjGjFaFGto22wJ/310x430/1709738234.jpeg?s=e3d6a0a401830b456d16cb7b7670eb3573ffbdbf,https://www.vinted.fr/items/4189534863-nike-tech?referrer=catalog,2024-03-06 16:41:42
4189527318,to_bru,47.0,2,M,Nike,Cargo Nike,https://images1.vinted.net/t/02_01895_tfMrrLrrge8xK1LmHAH7LEDR/310x430/1709738145.jpeg?s=ecd9ef52c7104212d1d950881119c6941c923217,https://www.vinted.fr/items/4189527318-cargo-nike?referrer=catalog,2024-03-06 16:41:42
4189524770,elynew30,10.0,0,M / 38 / 10,Nike,Jogging Nike ,https://images1.vinted.net/t/01_016d6_vuXEjC9gA5LJRAGCNcy6jAi8/310x430/1709738115.jpeg?s=ec0123b38a2f97244ff013f8e5d4f61c7ea9d2e0,https://www.vinted.fr/items/4189524770-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189522881,lopez6378,15.0,0,13 ans / 158 cm,Nike,Jogging nike noir,https://images1.vinted.net/t/02_018fb_XGHrnSkpsCrF7QVXgVf3aEuq/310x430/1709738093.jpeg?s=58b8802a57a5eff8a7310fae099bd67ecc4efffe,https://www.vinted.fr/items/4189522881-jogging-nike-noir?referrer=catalog,2024-03-06 16:41:42
4189513606,danimontoyaa34,28.0,2,M,Nike,Vintage Nike track pants triple black,https://images1.vinted.net/t/03_01df2_wwuHkLWNFw3CM9yxH1yPn1zZ/310x430/1709737982.jpeg?s=9a6c49a0b8a6013fcf74bf06a31a4a6a11bd829a,https://www.vinted.fr/items/4189513606-vintage-nike-track-pants-triple-black?referrer=catalog,2024-03-06 16:41:42
4189501054,16celine,15.0,0,13 ans / 158 cm,Nike,Jogging nike ,https://images1.vinted.net/t/03_00482_YQvaQUjeqQozyd8ZE2GqpuY8/310x430/1709737836.jpeg?s=96c8ea1dfbf21da8a46fc40b24f25d837062fd4d,https://www.vinted.fr/items/4189501054-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189499429,maaatteoooooo,45.0,0,S,Nike,Pantalon k-way,https://images1.vinted.net/t/01_00830_NwTW64Y6x8BQDBw8KjYSBoxC/310x430/1709737816.jpeg?s=0a6197c28865a59924d2bcf359d6b2b8dd8ed2a8,https://www.vinted.fr/items/4189499429-pantalon-k-way?referrer=catalog,2024-03-06 16:41:42
4189493341,fmc42,12.0,1,S / 36 / 8,Nike,Jogging Nike femme S,https://images1.vinted.net/t/02_0247a_5bYpajgqGSFaogiZxnaexWzA/310x430/1709737745.jpeg?s=3f6cf1fa1f14b4c10ed037b96c46eb0cc267813f,https://www.vinted.fr/items/4189493341-jogging-nike-femme-s?referrer=catalog,2024-03-06 16:41:42
4189492393,olive150680,28.0,0,S / 36 / 8,Nike,Leeging femme nike ,https://images1.vinted.net/t/02_022cc_K1P1RybQyRLegLCyiLdWwBVv/310x430/1709737734.jpeg?s=0a1fc2766d558a715e5eb0cc0ac693cdab0d444c,https://www.vinted.fr/items/4189492393-leeging-femme-nike?referrer=catalog,2024-03-06 16:41:42
4189475341,melchizedeck,10.0,0,15 ans / 170 cm,Nike,Jogging Nike 158-170cm (13-15ans),https://images1.vinted.net/t/01_00277_84pyC8MuAQ1wSSfZVED9tSsg/310x430/1709737535.jpeg?s=d3d7a5eb4efe4f85cc450479928314bef256dadb,https://www.vinted.fr/items/4189475341-jogging-nike-158-170cm-13-15ans?referrer=catalog,2024-03-06 16:41:42
4189473769,meziereaxelle,10.0,2,S / 36 / 8,Nike,Jogging noir nike,https://images1.vinted.net/t/02_00f35_RFXWPfNprbbLZjxNBoEPrAor/310x430/1709737516.jpeg?s=e1cf85cd1e8e036249c069ababfb7ace4fcf1ac7,https://www.vinted.fr/items/4189473769-jogging-noir-nike?referrer=catalog,2024-03-06 16:41:42
4189455861,saandiep,13.0,0,S / 36 / 8,Nike,Jogging PSG,https://images1.vinted.net/t/02_01984_wPgymmcCBr5ufNSYUpsJ4zug/310x430/1709737305.jpeg?s=caa1f8c04880722f456be7706bc37e5f9c9456fa,https://www.vinted.fr/items/4189455861-jogging-psg?referrer=catalog,2024-03-06 16:41:42
4189433829,claraa._.30,35.0,0,M / 38 / 10,Nike,Jogging nike ,https://images1.vinted.net/t/02_0071a_XEvKHxzJzRmSs5UyHoLzGoCs/310x430/1709737049.jpeg?s=654303de03d44fcad523243f2797657e5b1cad31,https://www.vinted.fr/items/4189433829-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189445523,florenciaquin,10.0,2,M,Nike,Pantaloni Blue nike,https://images1.vinted.net/t/01_02675_oaoycjUobjTz8om1fmwM22At/310x430/1709737185.jpeg?s=74249acf891fe7831d9354bca5079a44ab3fe99a,https://www.vinted.fr/items/4189445523-pantaloni-blue-nike?referrer=catalog,2024-03-06 16:41:42
4189422063,aurelielabeuche,8.0,0,XS / 34 / 6,Nike,Legging Nike ,https://images1.vinted.net/t/02_01351_uaz9uDNwB3Pc3zT27zHsXchw/310x430/1709736912.jpeg?s=de8ee22b3778b86bb6ce9b79dcacae44f29fb544,https://www.vinted.fr/items/4189422063-legging-nike?referrer=catalog,2024-03-06 16:41:42
4189418315,andreibda,15.0,3,XS / 34 / 6,Nike,Survêtement NIKE Bleu clair,https://images1.vinted.net/t/02_02386_WvYa4KN5jaHKgpZnTc7SdwyW/310x430/1709736868.jpeg?s=3f04e72d83e31a9017927329040f8dea9e815e0c,https://www.vinted.fr/items/4189418315-survetement-nike-bleu-clair?referrer=catalog,2024-03-06 16:41:42
4189403590,guerra7,20.0,0,XS / 34 / 6,Nike,Pantalon Nike,https://images1.vinted.net/t/03_01347_rmvnozoain3kBzYgbfQE6yTe/310x430/1709736696.jpeg?s=3094bfcf2be6bfe3b0cfe80e566a92d3ecf401e3,https://www.vinted.fr/items/4189403590-pantalon-nike?referrer=catalog,2024-03-06 16:41:42
4189381223,aurianeperie,10.0,1,XS / 34 / 6,Nike,jogging nike,https://images1.vinted.net/t/01_02323_BVzy5VSbv5ogdfGLyYnToWKW/310x430/1709736438.jpeg?s=d1104f4ad978b03d78e308964f8dfa7348e37fcd,https://www.vinted.fr/items/4189381223-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189353589,amauryallouis,35.0,0,M,Nike,Jogging Nike ,https://images1.vinted.net/t/01_00efd_Ks5mgkjTZtZa7nmMUe8ZimGH/310x430/1709736120.jpeg?s=b0cf630ae594d6708f55094a331e9c41a7e071e3,https://www.vinted.fr/items/4189353589-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189326642,hug0.charlet2,6.5,2,13 ans / 158 cm,Nike,jogging nike gris et noir ,https://images1.vinted.net/t/02_0062a_bkNtAB1xK87XDBgmAgu7Covg/310x430/1709735812.jpeg?s=c2fd8526ffedad1879d10caed46ba6770d3cf1df,https://www.vinted.fr/items/4189326642-jogging-nike-gris-et-noir?referrer=catalog,2024-03-06 16:41:42
4189304757,jennaek,5.0,1,S / 36 / 8,Nike,Legging sport Nike,https://images1.vinted.net/t/03_0072f_cUiMamom6ikncVeUtxQ9W9jR/310x430/1709735562.jpeg?s=98a1b31d9a30642603a96324ece7285a2ed8bba0,https://www.vinted.fr/items/4189304757-legging-sport-nike?referrer=catalog,2024-03-06 16:41:42
4189292245,leon040107,5.0,5,S,Nike,jogging,https://images1.vinted.net/t/03_00f90_c6CksuKZofu1yajii64J4B9x/310x430/1709735417.jpeg?s=869ac7f920c947313eb87303c54ef1ccd80ac611,https://www.vinted.fr/items/4189292245-jogging?referrer=catalog,2024-03-06 16:41:42
4189287234,chloe_barbin53,15.0,3,M / 38 / 10,Nike,Legging nike ,https://images1.vinted.net/t/01_00a13_c3XAhAtRFeZCzhakujXL8yit/310x430/1709735360.jpeg?s=2be0859947ecc5df26ef1ffda46c100597a620bf,https://www.vinted.fr/items/4189287234-legging-nike?referrer=catalog,2024-03-06 16:41:42
4189285976,ben78430,60.0,1,M,Nike,Jogging Nike bleu taille M,https://images1.vinted.net/t/02_00a83_gxxhnTq9bywEdk1U427qJnKk/310x430/1709735345.jpeg?s=c744bfb71ba230eaebfabea71f7e7c6c3ea95255,https://www.vinted.fr/items/4189285976-jogging-nike-bleu-taille-m?referrer=catalog,2024-03-06 16:41:42
4189280696,caicrabi,10.0,5,M,Nike,Jogging ,https://images1.vinted.net/t/02_01941_haz7jJrxd1zpWHuTzXLSmWsr/310x430/1709735286.jpeg?s=87cb08c0803f827225c7bb1598efcbc1d5051d1e,https://www.vinted.fr/items/4189280696-jogging?referrer=catalog,2024-03-06 16:41:42
4189275662,pauline.marechal62,25.0,0,XS / 34 / 6,Nike,jogging nike ,https://images1.vinted.net/t/01_019b2_KsuN3AKG5PNX3Wt6GXTXJXV6/310x430/1709735227.jpeg?s=b0adc5bad3e25d297625eab553c47af5bb058f0c,https://www.vinted.fr/items/4189275662-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189259095,manonmerot,30.0,1,XS / 34 / 6,Nike,Jogging nike,https://images1.vinted.net/t/03_0111b_wEQf5awXSKPwT8o5eMZ58woV/310x430/1709735037.jpeg?s=7da29fdaba74781bdfdb87a9a4fded11f6d6d4b9,https://www.vinted.fr/items/4189259095-jogging-nike?referrer=catalog,2024-03-06 16:41:42
4189237500,sandrine_chd78,25.0,4,M,Nike,Trackpants Nike marine,https://images1.vinted.net/t/03_0085d_GpfHqKmYRDS2eKSjRhZUs6Ce/310x430/1709734790.jpeg?s=e04f2a770c66cceffb47b4d830e63a66bcbb5355,https://www.vinted.fr/items/4189237500-trackpants-nike-marine?referrer=catalog,2024-03-06 16:41:42
4189212023,christele_methyl,15.0,1,S / 36 / 8,Nike,Leggings Nike ,https://images1.vinted.net/t/02_026b0_2jE74F1iPdcv4xSj2G4Y2rwa/310x430/1709734500.jpeg?s=29ddee512967c4a91478c108a50083570a34fbae,https://www.vinted.fr/items/4189212023-leggings-nike?referrer=catalog,2024-03-06 16:41:42
4189208512,gerti3449,15.0,0,S,Nike,Pantaloncini Inter Bianchi,https://images1.vinted.net/t/02_006a7_vfWduwYxRJhWNuMFh6zm52cJ/310x430/1709734460.jpeg?s=1fb39cad9e349065ed9cc5aba326f8e62652f9d4,https://www.vinted.fr/items/4189208512-pantaloncini-inter-bianchi?referrer=catalog,2024-03-06 16:41:42
